id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
211,02231.wav,02231_augmented_pch_msk.wav,12.7947,12.7947,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
212,02234.wav,02234_augmented_spd_nse.wav,7.42,7.7181,True,0.9614,False,True,False,AugmentationType.SPEED|NOISE
213,02234.wav,02234_augmented_pch_msk.wav,7.42,7.42,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
214,02235.wav,02235_augmented_spd_nse.wav,18.2134,17.6361,True,1.0327,False,False,False,AugmentationType.SPEED|NOISE
215,02235.wav,02235_augmented_pch_msk.wav,18.2134,18.2134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
216,02236.wav,02236_augmented_spd_nse.wav,17.1787,17.8624,True,0.9617,False,True,False,AugmentationType.SPEED|NOISE
217,02236.wav,02236_augmented_pch_msk.wav,17.1787,17.1787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
218,02251.wav,02251_augmented_spd_nse.wav,19.4614,20.2746,True,0.9599,False,False,False,AugmentationType.SPEED|NOISE
219,02251.wav,02251_augmented_pch_msk.wav,19.4614,19.4614,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
220,02256.wav,02256_augmented_spd_nse.wav,16.816,16.8553,True,0.9977,False,True,False,AugmentationType.SPEED|NOISE
221,02256.wav,02256_augmented_pch_msk.wav,16.816,16.816,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
222,02290.wav,02290_augmented_spd_nse.wav,10.7787,10.6296,True,1.014,False,True,False,AugmentationType.SPEED|NOISE
223,02290.wav,02290_augmented_pch_msk.wav,10.7787,10.7787,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
224,02302.wav,02302_augmented_spd_nse.wav,17.07,16.6401,True,1.0258,False,True,False,AugmentationType.SPEED|NOISE
225,02302.wav,02302_augmented_pch_msk.wav,17.07,17.07,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
226,02303.wav,02303_augmented_spd_nse.wav,7.8774,7.3034,True,1.0786,False,False,False,AugmentationType.SPEED|NOISE
227,02303.wav,02303_augmented_pch_msk.wav,7.8774,7.8774,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
228,02313.wav,02313_augmented_spd_nse.wav,16.6935,17.7354,True,0.9413,False,False,False,AugmentationType.SPEED|NOISE
229,02313.wav,02313_augmented_pch_msk.wav,16.6935,16.6935,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
230,02344.wav,02344_augmented_spd_nse.wav,15.152,15.9736,True,0.9486,False,False,False,AugmentationType.SPEED|NOISE
231,02344.wav,02344_augmented_pch_msk.wav,15.152,15.152,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
232,02383.wav,02383_augmented_spd_nse.wav,7.0454,7.6359,True,0.9227,False,False,False,AugmentationType.SPEED|NOISE
233,02383.wav,02383_augmented_pch_msk.wav,7.0454,7.0454,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
234,02391.wav,02391_augmented_spd_nse.wav,17.616,19.1397,True,0.9204,False,True,False,AugmentationType.SPEED|NOISE
235,02391.wav,02391_augmented_pch_msk.wav,17.616,17.616,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
236,02416.wav,02416_augmented_spd_nse.wav,19.4187,21.5479,True,0.9012,False,True,False,AugmentationType.SPEED|NOISE
237,02416.wav,02416_augmented_pch_msk.wav,19.4187,19.4187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
238,02417.wav,02417_augmented_spd_nse.wav,17.1894,15.77,True,1.09,False,True,False,AugmentationType.SPEED|NOISE
239,02417.wav,02417_augmented_pch_msk.wav,17.1894,17.1894,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
240,02425.wav,02425_augmented_spd_nse.wav,18.2561,18.8159,True,0.9702,False,True,False,AugmentationType.SPEED|NOISE
241,02425.wav,02425_augmented_pch_msk.wav,18.2561,18.2561,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
242,02435.wav,02435_augmented_spd_nse.wav,17.3707,18.4531,True,0.9413,False,True,False,AugmentationType.SPEED|NOISE
243,02435.wav,02435_augmented_pch_msk.wav,17.3707,17.3707,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
244,02523.wav,02523_augmented_spd_nse.wav,17.744,16.3201,True,1.0872,False,True,False,AugmentationType.SPEED|NOISE
245,02523.wav,02523_augmented_pch_msk.wav,17.744,17.744,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
246,02573.wav,02573_augmented_spd_nse.wav,18.2,17.9702,True,1.0128,False,True,False,AugmentationType.SPEED|NOISE
247,02573.wav,02573_augmented_pch_msk.wav,18.2,18.2,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
248,02597.wav,02597_augmented_spd_nse.wav,15.0667,14.6001,True,1.032,False,True,False,AugmentationType.SPEED|NOISE
249,02597.wav,02597_augmented_pch_msk.wav,15.0667,15.0667,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
250,02783.wav,02783_augmented_spd_nse.wav,18.9794,19.6576,True,0.9655,False,True,False,AugmentationType.SPEED|NOISE
251,02783.wav,02783_augmented_pch_msk.wav,18.9794,18.9794,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
252,02863.wav,02863_augmented_spd_nse.wav,11.5147,11.8861,True,0.9688,False,False,False,AugmentationType.SPEED|NOISE
253,02863.wav,02863_augmented_pch_msk.wav,11.5147,11.5147,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
254,02870.wav,02870_augmented_spd_nse.wav,10.6827,10.9657,True,0.9742,False,True,False,AugmentationType.SPEED|NOISE
255,02870.wav,02870_augmented_pch_msk.wav,10.6827,10.6827,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
256,02875.wav,02875_augmented_spd_nse.wav,17.7334,17.0017,True,1.043,False,True,False,AugmentationType.SPEED|NOISE
257,02875.wav,02875_augmented_pch_msk.wav,17.7334,17.7334,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
258,02904.wav,02904_augmented_spd_nse.wav,18.7574,19.1753,True,0.9782,False,False,False,AugmentationType.SPEED|NOISE
259,02904.wav,02904_augmented_pch_msk.wav,18.7574,18.7574,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
260,02960.wav,02960_augmented_spd_nse.wav,18.0687,17.2479,True,1.0476,False,True,False,AugmentationType.SPEED|NOISE
261,02960.wav,02960_augmented_pch_msk.wav,18.0687,18.0687,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
262,02978.wav,02978_augmented_spd_nse.wav,5.5734,5.5771,True,0.9993,False,True,False,AugmentationType.SPEED|NOISE
263,02978.wav,02978_augmented_pch_msk.wav,5.5734,5.5734,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
264,02980.wav,02980_augmented_spd_nse.wav,10.55,11.5044,True,0.917,False,True,False,AugmentationType.SPEED|NOISE
265,02980.wav,02980_augmented_pch_msk.wav,10.55,10.55,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
266,03015.wav,03015_augmented_spd_nse.wav,8.03,8.2677,True,0.9712,False,False,False,AugmentationType.SPEED|NOISE
267,03015.wav,03015_augmented_pch_msk.wav,8.03,8.03,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
268,03035.wav,03035_augmented_spd_nse.wav,17.4774,18.3253,True,0.9537,False,True,False,AugmentationType.SPEED|NOISE
269,03035.wav,03035_augmented_pch_msk.wav,17.4774,17.4774,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
270,03143.wav,03143_augmented_spd_nse.wav,17.06,15.6293,True,1.0915,False,True,False,AugmentationType.SPEED|NOISE
271,03143.wav,03143_augmented_pch_msk.wav,17.06,17.06,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
272,03175.wav,03175_augmented_spd_nse.wav,19.5894,18.6308,True,1.0515,False,True,False,AugmentationType.SPEED|NOISE
273,03175.wav,03175_augmented_pch_msk.wav,19.5894,19.5894,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
274,03217.wav,03217_augmented_spd_nse.wav,15.664,16.173,True,0.9685,False,False,False,AugmentationType.SPEED|NOISE
275,03217.wav,03217_augmented_pch_msk.wav,15.664,15.664,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
276,03218.wav,03218_augmented_spd_nse.wav,17.9467,17.9097,True,1.0021,False,True,False,AugmentationType.SPEED|NOISE
277,03218.wav,03218_augmented_pch_msk.wav,17.9467,17.9467,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
278,03220.wav,03220_augmented_spd_nse.wav,9.46,9.4554,True,1.0005,False,True,False,AugmentationType.SPEED|NOISE
279,03220.wav,03220_augmented_pch_msk.wav,9.46,9.46,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
280,03225.wav,03225_augmented_spd_nse.wav,15.408,16.2368,True,0.949,False,False,False,AugmentationType.SPEED|NOISE
281,03225.wav,03225_augmented_pch_msk.wav,15.408,15.408,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
282,03267.wav,03267_augmented_spd_nse.wav,15.866,17.0737,True,0.9293,False,True,False,AugmentationType.SPEED|NOISE
283,03267.wav,03267_augmented_pch_msk.wav,15.866,15.866,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
284,03275.wav,03275_augmented_spd_nse.wav,19.0134,20.192,True,0.9416,False,False,False,AugmentationType.SPEED|NOISE
285,03275.wav,03275_augmented_pch_msk.wav,19.0134,19.0134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
286,03277.wav,03277_augmented_spd_nse.wav,19.4187,20.7878,True,0.9341,False,True,False,AugmentationType.SPEED|NOISE
287,03277.wav,03277_augmented_pch_msk.wav,19.4187,19.4187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
288,03304.wav,03304_augmented_spd_nse.wav,14.45,14.1974,True,1.0178,False,True,False,AugmentationType.SPEED|NOISE
289,03304.wav,03304_augmented_pch_msk.wav,14.45,14.45,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
290,03310.wav,03310_augmented_spd_nse.wav,9.6267,9.3417,True,1.0305,False,False,False,AugmentationType.SPEED|NOISE
291,03310.wav,03310_augmented_pch_msk.wav,9.6267,9.6267,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
292,03363.wav,03363_augmented_spd_nse.wav,18.608,18.0431,True,1.0313,False,True,False,AugmentationType.SPEED|NOISE
293,03363.wav,03363_augmented_pch_msk.wav,18.608,18.608,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
294,03386.wav,03386_augmented_spd_nse.wav,16.592,16.1631,True,1.0265,False,True,False,AugmentationType.SPEED|NOISE
295,03386.wav,03386_augmented_pch_msk.wav,16.592,16.592,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
296,03388.wav,03388_augmented_spd_nse.wav,19.312,18.4058,True,1.0492,False,True,False,AugmentationType.SPEED|NOISE
297,03388.wav,03388_augmented_pch_msk.wav,19.312,19.312,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
298,03420.wav,03420_augmented_spd_nse.wav,9.1067,9.19,True,0.9909,False,False,False,AugmentationType.SPEED|NOISE
299,03420.wav,03420_augmented_pch_msk.wav,9.1067,9.1067,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
300,03434.wav,03434_augmented_spd_nse.wav,14.9874,13.8145,True,1.0849,False,True,False,AugmentationType.SPEED|NOISE
301,03434.wav,03434_augmented_pch_msk.wav,14.9874,14.9874,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
302,03436.wav,03436_augmented_spd_nse.wav,16.6,17.807,True,0.9322,False,False,False,AugmentationType.SPEED|NOISE
303,03436.wav,03436_augmented_pch_msk.wav,16.6,16.6,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
304,03479.wav,03479_augmented_spd_nse.wav,12.08,12.3607,True,0.9773,False,True,False,AugmentationType.SPEED|NOISE
305,03479.wav,03479_augmented_pch_msk.wav,12.08,12.08,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
306,03480.wav,03480_augmented_spd_nse.wav,11.4,10.5169,True,1.084,False,True,False,AugmentationType.SPEED|NOISE
307,03480.wav,03480_augmented_pch_msk.wav,11.4,11.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
308,03491.wav,03491_augmented_spd_nse.wav,16.2187,17.8577,True,0.9082,False,True,False,AugmentationType.SPEED|NOISE
309,03491.wav,03491_augmented_pch_msk.wav,16.2187,16.2187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
310,03512.wav,03512_augmented_spd_nse.wav,19.344,19.6352,True,0.9852,False,True,False,AugmentationType.SPEED|NOISE
311,03512.wav,03512_augmented_pch_msk.wav,19.344,19.344,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
312,03520.wav,03520_augmented_spd_nse.wav,13.33,13.3262,True,1.0003,False,False,False,AugmentationType.SPEED|NOISE
313,03520.wav,03520_augmented_pch_msk.wav,13.33,13.33,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
314,03626.wav,03626_augmented_spd_nse.wav,16.9334,17.8837,True,0.9469,False,True,False,AugmentationType.SPEED|NOISE
315,03626.wav,03626_augmented_pch_msk.wav,16.9334,16.9334,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
316,03720.wav,03720_augmented_spd_nse.wav,18.4801,20.4085,True,0.9055,False,True,False,AugmentationType.SPEED|NOISE
317,03720.wav,03720_augmented_pch_msk.wav,18.4801,18.4801,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
318,03764.wav,03764_augmented_spd_nse.wav,19.824,19.7218,True,1.0052,False,True,False,AugmentationType.SPEED|NOISE
319,03764.wav,03764_augmented_pch_msk.wav,19.824,19.824,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
320,03778.wav,03778_augmented_spd_nse.wav,19.3121,20.7191,True,0.9321,False,True,False,AugmentationType.SPEED|NOISE
321,03778.wav,03778_augmented_pch_msk.wav,19.3121,19.3121,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
322,03790.wav,03790_augmented_spd_nse.wav,14.2774,13.0634,True,1.0929,False,True,False,AugmentationType.SPEED|NOISE
323,03790.wav,03790_augmented_pch_msk.wav,14.2774,14.2774,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
324,03795.wav,03795_augmented_spd_nse.wav,8.5814,8.1992,True,1.0466,False,True,False,AugmentationType.SPEED|NOISE
325,03795.wav,03795_augmented_pch_msk.wav,8.5814,8.5814,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
326,03828.wav,03828_augmented_spd_nse.wav,9.2,10.2026,True,0.9017,False,True,False,AugmentationType.SPEED|NOISE
327,03828.wav,03828_augmented_pch_msk.wav,9.2,9.2,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
328,03894.wav,03894_augmented_spd_nse.wav,19.1734,19.464,True,0.9851,False,False,False,AugmentationType.SPEED|NOISE
329,03894.wav,03894_augmented_pch_msk.wav,19.1734,19.1734,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
330,03934.wav,03934_augmented_spd_nse.wav,18.96,18.8352,True,1.0066,False,True,False,AugmentationType.SPEED|NOISE
331,03934.wav,03934_augmented_pch_msk.wav,18.96,18.96,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
332,03979.wav,03979_augmented_spd_nse.wav,17.8187,17.1464,True,1.0392,False,True,False,AugmentationType.SPEED|NOISE
333,03979.wav,03979_augmented_pch_msk.wav,17.8187,17.8187,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
334,03982.wav,03982_augmented_spd_nse.wav,18.41,17.3074,True,1.0637,False,False,False,AugmentationType.SPEED|NOISE
335,03982.wav,03982_augmented_pch_msk.wav,18.41,18.41,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
336,03984.wav,03984_augmented_spd_nse.wav,15.45,14.6335,True,1.0558,False,True,False,AugmentationType.SPEED|NOISE
337,03984.wav,03984_augmented_pch_msk.wav,15.45,15.45,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
338,03992.wav,03992_augmented_spd_nse.wav,9.7227,10.0305,True,0.9693,False,False,False,AugmentationType.SPEED|NOISE
339,03992.wav,03992_augmented_pch_msk.wav,9.7227,9.7227,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
340,03993.wav,03993_augmented_spd_nse.wav,15.92,14.5205,True,1.0964,False,True,False,AugmentationType.SPEED|NOISE
341,03993.wav,03993_augmented_pch_msk.wav,15.92,15.92,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
342,04018.wav,04018_augmented_spd_nse.wav,10.4727,11.2621,True,0.9299,False,True,False,AugmentationType.SPEED|NOISE
343,04018.wav,04018_augmented_pch_msk.wav,10.4727,10.4727,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
344,04064.wav,04064_augmented_spd_nse.wav,13.6587,13.1317,True,1.0401,False,False,False,AugmentationType.SPEED|NOISE
345,04064.wav,04064_augmented_pch_msk.wav,13.6587,13.6587,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
346,04092.wav,04092_augmented_spd_nse.wav,15.584,15.2924,True,1.0191,False,False,False,AugmentationType.SPEED|NOISE
347,04092.wav,04092_augmented_pch_msk.wav,15.584,15.584,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
348,04132.wav,04132_augmented_spd_nse.wav,14.6507,14.5068,True,1.0099,False,True,False,AugmentationType.SPEED|NOISE
349,04132.wav,04132_augmented_pch_msk.wav,14.6507,14.6507,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
350,04139.wav,04139_augmented_spd_nse.wav,16.68,17.1199,True,0.9743,False,False,False,AugmentationType.SPEED|NOISE
351,04139.wav,04139_augmented_pch_msk.wav,16.68,16.68,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
352,04143.wav,04143_augmented_spd_nse.wav,14.45,15.9213,True,0.9076,False,True,False,AugmentationType.SPEED|NOISE
353,04143.wav,04143_augmented_pch_msk.wav,14.45,14.45,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
354,04154.wav,04154_augmented_spd_nse.wav,7.1947,6.9314,True,1.038,False,True,False,AugmentationType.SPEED|NOISE
355,04154.wav,04154_augmented_pch_msk.wav,7.1947,7.1947,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
356,04160.wav,04160_augmented_spd_nse.wav,11.504,12.5204,True,0.9188,False,True,False,AugmentationType.SPEED|NOISE
357,04160.wav,04160_augmented_pch_msk.wav,11.504,11.504,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
358,04167.wav,04167_augmented_spd_nse.wav,12.36,13.2514,True,0.9327,False,False,False,AugmentationType.SPEED|NOISE
359,04167.wav,04167_augmented_pch_msk.wav,12.36,12.36,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
360,04181.wav,04181_augmented_spd_nse.wav,18.5227,19.3606,True,0.9567,False,True,False,AugmentationType.SPEED|NOISE
361,04181.wav,04181_augmented_pch_msk.wav,18.5227,18.5227,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
362,04192.wav,04192_augmented_spd_nse.wav,19.9307,18.6664,True,1.0677,False,True,False,AugmentationType.SPEED|NOISE
363,04192.wav,04192_augmented_pch_msk.wav,19.9307,19.9307,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
364,04201.wav,04201_augmented_spd_nse.wav,18.1174,18.5471,True,0.9768,False,False,False,AugmentationType.SPEED|NOISE
365,04201.wav,04201_augmented_pch_msk.wav,18.1174,18.1174,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
366,04265.wav,04265_augmented_spd_nse.wav,11.408,12.1895,True,0.9359,False,True,False,AugmentationType.SPEED|NOISE
367,04265.wav,04265_augmented_pch_msk.wav,11.408,11.408,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
368,04277.wav,04277_augmented_spd_nse.wav,14.5227,15.6766,True,0.9264,False,False,False,AugmentationType.SPEED|NOISE
369,04277.wav,04277_augmented_pch_msk.wav,14.5227,14.5227,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
370,04283.wav,04283_augmented_spd_nse.wav,6.8214,6.2574,True,1.0901,False,True,False,AugmentationType.SPEED|NOISE
371,04283.wav,04283_augmented_pch_msk.wav,6.8214,6.8214,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
372,04285.wav,04285_augmented_spd_nse.wav,17.71,17.6593,True,1.0029,False,True,False,AugmentationType.SPEED|NOISE
373,04285.wav,04285_augmented_pch_msk.wav,17.71,17.71,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
374,04286.wav,04286_augmented_spd_nse.wav,13.2,12.7784,True,1.033,False,True,False,AugmentationType.SPEED|NOISE
375,04286.wav,04286_augmented_pch_msk.wav,13.2,13.2,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
376,04294.wav,04294_augmented_spd_nse.wav,19.696,21.5802,True,0.9127,False,True,False,AugmentationType.SPEED|NOISE
377,04294.wav,04294_augmented_pch_msk.wav,19.696,19.696,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
378,04320.wav,04320_augmented_spd_nse.wav,8.336,8.4631,True,0.985,False,True,False,AugmentationType.SPEED|NOISE
379,04320.wav,04320_augmented_pch_msk.wav,8.336,8.336,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
380,04338.wav,04338_augmented_spd_nse.wav,19.888,18.1562,True,1.0954,False,True,False,AugmentationType.SPEED|NOISE
381,04338.wav,04338_augmented_pch_msk.wav,19.888,19.888,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
382,04341.wav,04341_augmented_spd_nse.wav,17.6267,16.4818,True,1.0695,False,True,False,AugmentationType.SPEED|NOISE
383,04341.wav,04341_augmented_pch_msk.wav,17.6267,17.6267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
384,04354.wav,04354_augmented_spd_nse.wav,3.952,4.3746,True,0.9034,False,True,False,AugmentationType.SPEED|NOISE
385,04354.wav,04354_augmented_pch_msk.wav,3.952,3.952,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
386,04365.wav,04365_augmented_spd_nse.wav,8.336,7.8023,True,1.0684,False,True,False,AugmentationType.SPEED|NOISE
387,04365.wav,04365_augmented_pch_msk.wav,8.336,8.336,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
388,04379.wav,04379_augmented_spd_nse.wav,9.936,9.314,True,1.0668,False,True,False,AugmentationType.SPEED|NOISE
389,04379.wav,04379_augmented_pch_msk.wav,9.936,9.936,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
390,04385.wav,04385_augmented_spd_nse.wav,8.2507,7.6538,True,1.078,False,True,False,AugmentationType.SPEED|NOISE
391,04385.wav,04385_augmented_pch_msk.wav,8.2507,8.2507,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
